codigo;codempresa;codigo_administrativo;codigo_unit;razao_social;nome_fantasia;responsavel;cnpj;contato_nome;contato_ddd1;contato_telefone1;inscricao_estadual;inscricao_municipal;ramo_atividade;tratamento;estado_civil;oab;cpf;rg;nascimento;profissao;nacionalidade;logradouro;numero;complemento;bairro;cep;cidade;uf;ddd1;telefone1;ddd2;telefone2;ddd3;telefone3;email1;email2;site;observacoes;cliente;tipocliente;ativo;inclusao;matricula;grupo_cliente;contato_nome2;contato_nome3;contato_ddd2;contato_ddd3;contato_telefone2;contato_telefone3;contato_setor1;contato_setor2;contato_setor3;contato_email1;contato_email2;contato_email3;ddd_comercial;telefone_comercial;pis;nome_pai;nome_mae;pac;visualizado_relatorio_pac;pac_regional;cod_fase_cliente;migracao;razao_social_2;migracao2;cpf_cnpj;escritorio;cod_perfil_cliente;campo_livre1;campo_livre2;cod_campo_livre2;cod_terceiro_categoria;numero_pasta;migracao_parceiro;cod_cliente_estado_civil;cod_usuario;cod_estado_brasil;migracao3;cod_escolaridade
103642475;92577;;0;Fulano(a) 363;;;12.345.678/0001-328;;;(00) 1234-5812;;;;;CA;;;12.123.123-361;06/08/1985 00:00;Educador Físico;Brasileira;Rua dos Candidatos, Escola Advbox, n 363;;;Centro;123456-35;Florianopolis;SC;;;;(00) 9999-1471;;(00) 3333-1465;;;;Obs 363;FI;1;1;16/04/2020 09:04;;57759;;;;;;;;;;;;;;(00) 1234-5807;;;;0;0;;1;;FULANO(A) 363;;12.345.678/0001-328;;0;;;6279;;1112;;;;;;
100991031;92577;;0;Fulano(a) 364;;;12.345.678/0001-329;Jana;;(00) 1234-5813;;;;;CA;;;12.123.123-362;05/08/1965 00:00;Operador de Ponte Rolante;Brasileira;Rua dos Candidatos, Escola Advbox, n 364;;;Centro;123456-36;Florianopolis;SC;;;;(00) 9999-1472;;(00) 3333-1466;;;;Obs 364;FI;1;1;03/08/2018 09:46;;57759;;;;;;;;;;;;;;(00) 1234-5808;;;;0;0;;1;;FULANO(A) 364;;12.345.678/0001-329;;0;;;6279;;858;;;;;;
103643299;92577;;0;Fulano(a) 365;;;12.345.678/0001-330;;;(00) 1234-5814;;;;;CA;;;12.123.123-363;17/10/1969 00:00;Carpinteiro;Brasileira;Rua dos Candidatos, Escola Advbox, n 365;;;Centro;123456-37;Floripa;Sc;;;;(00) 9999-1473;;(00) 3333-1467;;;;Obs 365;FI;1;0;16/04/2020 11:00;;57759;;;;;;;;;;;;;;(00) 1234-5809;;;;0;0;;1;;FULANO(A) 365;;12.345.678/0001-330;;0;;;;;1113;;;;;;
103641257;92577;;0;Fulano(a) 366;;;12.345.678/0001-331;;;(00) 1234-5815;;;;;CA;;;12.123.123-364;07/04/1974 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 366;;;Centro;123456-38;Floripa;Sc;;;;(00) 9999-1474;;(00) 3333-1468;;;;Obs 366;FI;1;0;15/04/2020 16:20;;57759;;;;;;;;;;;;;;(00) 1234-5810;;;;0;0;;1;;FULANO(A) 366;;12.345.678/0001-331;;0;;;;;1111;;;;;;
14709922;92577;;0;Fulano(a) 367;;;12.345.678/0001-332;Jana;;(00) 1234-5816;;;;;CA;;;12.123.123-365;28/03/1958 00:00;Industriário;Brasileira;Rua dos Candidatos, Escola Advbox, n 367;;;Centro;123456-39;Floripa;SC;;;;(00) 9999-1475;;(00) 3333-1469;;;;Obs 367;FI;1;1;18/01/2017 17:07;;57759;;;;;(31) 98823-1474;;;;;;;;;(00) 1234-5811;;;;0;0;;1;;FULANO(A) 367;;12.345.678/0001-332;;100040203;;;6279;;620;;;;;;1
103647416;92577;;0;Fulano(a) 368;;;12.345.678/0001-333;;;(00) 1234-5817;;;;;CA;;;12.123.123-366;21/04/1973 00:00;Técnico de Manutenção;Brasileira;Rua dos Candidatos, Escola Advbox, n 368;;;Centro;123456-40;Rib. Do Pinhal;PR;;;;(00) 9999-1476;;(00) 3333-1470;;;;Obs 368;FI;1;0;17/04/2020 11:27;;57759;;;;;;;;;;;;;;(00) 1234-5812;;;;0;0;;1;;FULANO(A) 368;;12.345.678/0001-333;;0;;;;;1114;;;;;;
8895005;92577;;0;Fulano(a) 369;;;12.345.678/0001-334;Jana;;(00) 1234-5818;;;;;CA;;;12.123.123-367;20/04/1967 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 369;;;Centro;123456-41;Ribeirao do Pinhal;PR;;;;(00) 9999-1477;;(00) 3333-1471;;;;Obs 369;FI;1;0;03/07/2014 16:02;;57759;;;;;(31) 98573-5182;;;;;;;;;(00) 1234-5813;;;;0;0;;1;;FULANO(A) 369;;12.345.678/0001-334;;0;;;6279;;339;;;;;;
11331879;92577;;0;Fulano(a) 370;;;12.345.678/0001-335;;;(00) 1234-5819;;;;;SO;;;12.123.123-368;13/07/1999 00:00;Estudante;Brasileira;Rua dos Candidatos, Escola Advbox, n 370;;;Centro;123456-42;Ribei. Pinhal;PR;;;;(00) 9999-1478;;(00) 3333-1472;;;;Obs 370;FI;1;2;02/07/2015 09:53;;57759;;;;;;;;;;;;;;(00) 1234-5814;;;;0;0;;1;;FULANO(A) 370;;12.345.678/0001-335;;0;;;6279;;467;;;;;;
6455946;92577;;0;Fulano(a) 371;;;12.345.678/0001-336;;;(00) 1234-5820;;;;;CA;;;12.123.123-369;24/05/1969 00:00;Industriário;Brasileira;Rua dos Candidatos, Escola Advbox, n 371;;;Centro;123456-43;Floripa;SC;;;;(00) 9999-1479;;(00) 3333-1473;;;;Obs 371;FI;1;1;16/07/2013 17:37;;57759;;;;;;;;;;;;;;(00) 1234-5815;;;;0;0;;1;;FULANO(A) 371;;12.345.678/0001-336;;0;;;6279;;194;;;;;;
102402333;92577;;0;Fulano(a) 372;;;12.345.678/0001-337;;;(00) 1234-5821;;;;;CA;;;12.123.123-370;02/08/1960 00:00;Maçariqueiro;Brasileira;Rua dos Candidatos, Escola Advbox, n 372;;;Centro;123456-44;Florianopolis;SC;;;;(00) 9999-1480;;(00) 3333-1474;;;;Obs 372;FI;1;1;01/07/2019 17:18;;57759;;;;;;;;;;;;;;(00) 1234-5816;;;;0;0;;1;;FULANO(A) 372;;12.345.678/0001-337;;0;;;6279;;985;;;;;;
13742131;92577;;0;Fulano(a) 373;;;12.345.678/0001-338;Jana;;(00) 1234-5822;;;;;CA;;;12.123.123-371;21/05/1955 00:00;Do lar;Brasileira;Rua dos Candidatos, Escola Advbox, n 373;;;Centro;123456-45;Florianopolis;SC;;;;(00) 9999-1481;;(00) 3333-1475;;;;Obs 373;FI;1;1;18/07/2016 15:12;;57759;;;;;;;;;;;;;;(00) 1234-5817;;;;0;0;;1;;FULANO(A) 373;;12.345.678/0001-338;;100040196;;;6279;;576;;;;;;
106088359;92577;;0;Fulano(a) 374;;;12.345.678/0001-339;;;(00) 1234-5823;;;;;;;;12.123.123-372;24/11/1965 00:00;;Brasileiro;Rua dos Candidatos, Escola Advbox, n 374;;;Centro;123456-46;Florianopolis;SC;;;;(00) 9999-1482;;(00) 3333-1476;;;;Obs 374;FI;1;0;20/01/2022 11:18;;57759;;;;;;;;;;;;;;(00) 1234-5818;;;;0;0;;1;;FULANO(A) 374;;12.345.678/0001-339;;0;;;;;1358;;;;;;
103662489;92577;;0;Fulano(a) 375;;;12.345.678/0001-340;;;(00) 1234-5824;;;;;CA;;;12.123.123-373;19/03/1965 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 375;;;Centro;123456-47;Floripa;Sc;;;;(00) 9999-1483;;(00) 3333-1477;;;;Obs 375;FI;1;0;23/04/2020 14:27;;57759;;;;;;;;;;;;;;(00) 1234-5819;;;;0;0;;1;;FULANO(A) 375;;12.345.678/0001-340;;0;;;;;1115;;;;;;
103555897;92577;;0;Fulano(a) 376;;;12.345.678/0001-341;Jana;;(00) 1234-5825;;;;;CA;;;12.123.123-374;25/06/1970 00:00;Inspetor;Brasileira;Rua dos Candidatos, Escola Advbox, n 376;;;Centro;123456-48;Floripa;SC;;;;(00) 9999-1484;;(00) 3333-1478;;;;Obs 376;FI;1;0;20/03/2020 09:01;;57759;;;;;;;;;;;;;;(00) 1234-5820;;;;0;0;;1;;FULANO(A) 376;;12.345.678/0001-341;;0;;;;;1108;;;;;;
14505100;92577;;0;Fulano(a) 377;;;12.345.678/0001-342;;;(00) 1234-5826;;;;;CA;;;12.123.123-375;18/04/1976 00:00;Desempregado;Brasileiro;Rua dos Candidatos, Escola Advbox, n 377;;;Centro;123456-49;Florianopolis;SC;;;;(00) 9999-1485;;(00) 3333-1479;;;;Obs 377;FI;1;1;01/12/2016 17:50;;57759;;;;;;;;;;;;;;(00) 1234-5821;;;;0;0;;1;;FULANO(A) 377;;12.345.678/0001-342;;0;;;6279;;609;;;;;;
105217182;92577;;0;Fulano(a) 378;;;12.345.678/0001-343;;;(00) 1234-5827;;;;;SO;;;12.123.123-376;18/12/1991 00:00;Assistente Jurídica;Brasileira;Rua dos Candidatos, Escola Advbox, n 378;;;Centro;123456-50;Florianopolis;SC;;;;(00) 9999-1486;;(00) 3333-1480;;;;Obs 378;FI;1;1;02/06/2021 16:40;;57759;;;;;;;;;;;;;;(00) 1234-5822;;;;0;0;;1;;FULANO(A) 378;;12.345.678/0001-343;;100040196;;;;;1281;;;;;;6
8670105;92577;;0;Fulano(a) 379;;;12.345.678/0001-344;Jana;;(00) 1234-5828;;;;;CA;;;12.123.123-377;14/08/1970 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 379;;;Centro;123456-51;Florianopolis;SC;;;;(00) 9999-1487;;(00) 3333-1481;;;;Obs 379;FI;1;1;28/05/2014 17:28;;57759;;;;;(31) 9249-9576;;;;;;;;;(00) 1234-5823;;;;0;0;;1;;FULANO(A) 379;;12.345.678/0001-344;;0;;;6279;;333;;;;;;
103731704;92577;;0;Fulano(a) 380;;;12.345.678/0001-345;;;(00) 1234-5829;;;;;;;;12.123.123-378;;;;Rua dos Candidatos, Escola Advbox, n 380;;;Centro;123456-52;Floripa;Sc;;;;(00) 9999-1488;;(00) 3333-1482;;;;Obs 380;JU;2;1;13/05/2020 17:15;;0;;;;;;;;;;;;;;(00) 1234-5824;;;;0;0;;1;;FULANO(A) 380;;12.345.678/0001-345;;0;;;;;;;;;;;
102548210;92577;;0;Fulano(a) 381;;;12.345.678/0001-346;;;(00) 1234-5830;;;;;CA;;;12.123.123-379;03/08/1967 00:00;Metalúrgico;Brasileira;Rua dos Candidatos, Escola Advbox, n 381;;;Centro;123456-53;Floripa;Sc;;;;(00) 9999-1489;;(00) 3333-1483;;;;Obs 381;FI;1;0;01/08/2019 13:41;;57759;;;;;;;;;;;;;;(00) 1234-5825;;;;0;0;;1;;FULANO(A) 381;;12.345.678/0001-346;;100040196;;;6279;;1011;;;;;;2
103730687;92577;;0;Fulano(a) 382;;;12.345.678/0001-347;;;(00) 1234-5831;;;;;;;;12.123.123-380;;;;Rua dos Candidatos, Escola Advbox, n 382;;;Centro;123456-54;Floripa;SC;;;;(00) 9999-1490;;(00) 3333-1484;;;;Obs 382;JU;2;1;13/05/2020 15:09;;0;;;;;;;;;;;;;;(00) 1234-5826;;;;0;0;;1;;FULANO(A) 382;;12.345.678/0001-347;;0;;;;;;;;;;;
102057278;92577;;0;Fulano(a) 383;;;12.345.678/0001-348;;;(00) 1234-5832;;;;;CA;;;12.123.123-381;01/09/1969 00:00;Metalúrgico;Brasileira;Rua dos Candidatos, Escola Advbox, n 383;;;Centro;123456-55;Rib. Do Pinhal;PR;;;;(00) 9999-1491;;(00) 3333-1485;;;;Obs 383;FI;1;1;12/04/2019 11:14;;57759;;;;;;;;;;;;;;(00) 1234-5827;;;;0;0;;1;;FULANO(A) 383;;12.345.678/0001-348;;0;;;;;954;;;;;;
5251106;92577;;0;Fulano(a) 384;;;12.345.678/0001-349;Jana;;(00) 1234-5833;;;;;CA;;;12.123.123-382;08/11/1963 00:00;Metalúrgico;Brasileira;Rua dos Candidatos, Escola Advbox, n 384;;;Centro;123456-56;Ribeirao do Pinhal;PR;;;;(00) 9999-1492;;(00) 3333-1486;;;;Obs 384;FI;1;1;29/01/2013 11:52;;57759;;;;;;;;;;;;;;(00) 1234-5828;;;;0;0;;1;;FULANO(A) 384;;12.345.678/0001-349;;0;;;6279;;159;;;;;;
6264934;92577;;0;Fulano(a) 385;;;12.345.678/0001-350;Jana;;(00) 1234-5834;;;;;CA;;;12.123.123-383;10/01/1956 00:00;Motorista;Brasileiro;Rua dos Candidatos, Escola Advbox, n 385;;;Centro;123456-57;Ribei. Pinhal;PR;;;;(00) 9999-1493;;(00) 3333-1487;;;;Obs 385;FI;1;1;19/06/2013 14:06;;57759;;;;;(31) 99914-5015;;;;;;;;;(00) 1234-5829;;;;0;0;;1;;FULANO(A) 385;;12.345.678/0001-350;;0;;;6279;;187;;;;;;
11550342;92577;;0;Fulano(a) 386;;;12.345.678/0001-351;;;(00) 1234-5835;;;;;;;;12.123.123-384;;;Brasileira;Rua dos Candidatos, Escola Advbox, n 386;;;Centro;123456-58;Floripa;SC;;;;(00) 9999-1494;;(00) 3333-1488;;;;Obs 386;FI;2;1;29/07/2015 14:39;;0;;;;;;;;;;;;;;(00) 1234-5830;;;;0;0;;1;;FULANO(A) 386;;12.345.678/0001-351;;0;;;;;;;;;;;
103742637;92577;;0;Fulano(a) 387;;;12.345.678/0001-352;;;(00) 1234-5836;;;;;CA;;;12.123.123-385;24/06/1974 00:00;Eletricista de Manutenção;Brasileira;Rua dos Candidatos, Escola Advbox, n 387;;;;123456-59;Florianopolis;SC;;;;(00) 9999-1495;;(00) 3333-1489;;;;Obs 387;FI;1;1;18/05/2020 10:50;;57759;;;;;;;;;;;;;;(00) 1234-5831;;;;0;0;;1;;FULANO(A) 387;;12.345.678/0001-352;;100040198;;;6279;;1124;;;;;;
11117063;92577;;0;Fulano(a) 388;;;12.345.678/0001-353;;;(00) 1234-5837;;;Seguradora;;;;;12.123.123-386;;;;Rua dos Candidatos, Escola Advbox, n 388;;;;123456-60;Florianopolis;SC;;;;(00) 9999-1496;;(00) 3333-1490;;;;Obs 388;JU;2;1;03/06/2015 14:20;;0;;;;;;;;;;;;;;(00) 1234-5832;;;;0;0;;1;;FULANO(A) 388;;12.345.678/0001-353;;0;;;;;;;;;;;
13720628;92577;;0;Fulano(a) 389;;;12.345.678/0001-354;;;(00) 1234-5838;;;;;CA;;;12.123.123-387;24/05/1962 00:00;Motorista;Brasileira;Rua dos Candidatos, Escola Advbox, n 389;;;;123456-61;Florianopolis;SC;;;;(00) 9999-1497;;(00) 3333-1491;;;;Obs 389;FI;1;1;14/07/2016 10:08;;57759;;;;;;;;;;;;;;(00) 1234-5833;;;;0;0;;1;;FULANO(A) 389;;12.345.678/0001-354;;0;;;6279;;574;;;;;;
100100723;92577;;0;Fulano(a) 390;;;12.345.678/0001-355;;;(00) 1234-5839;;;;;CA;;;12.123.123-388;23/02/1967 00:00;Desempregado;Brasileira;Rua dos Candidatos, Escola Advbox, n 390;;;;123456-62;Floripa;Sc;;;;(00) 9999-1498;;(00) 3333-1492;;;;Obs 390;FI;1;1;22/01/2018 17:09;;57759;;;;;;;;;;;;;;(00) 1234-5834;;;;0;0;;1;;FULANO(A) 390;;12.345.678/0001-355;;100040203;;;6279;;767;;;;;;2
4400145;92577;;0;Fulano(a) 391;;;12.345.678/0001-356;;;(00) 1234-5840;;;;;CA;;;12.123.123-389;;;Brasileira;Rua dos Candidatos, Escola Advbox, n 391;;;;123456-63;Floripa;Sc;;;;(00) 9999-1499;;(00) 3333-1493;;;;Obs 391;FI;2;1;08/08/2012 15:16;;0;;;;;;;;;;;;;;(00) 1234-5835;;;;0;0;;1;;FULANO(A) 391;;12.345.678/0001-356;;0;;;;;;;;;;;
102512911;92577;;0;Fulano(a) 392;;;12.345.678/0001-357;;;(00) 1234-5841;;;;;CA;;;12.123.123-390;19/12/1968 00:00;Pedreiro refratário;Brasileira;Rua dos Candidatos, Escola Advbox, n 392;;;;123456-64;Floripa;SC;;;;(00) 9999-1500;;(00) 3333-1494;;;;Obs 392;FI;1;0;24/07/2019 16:28;;57759;;;;;;;;;;;;;;(00) 1234-5836;;;;0;0;;1;;FULANO(A) 392;;12.345.678/0001-357;;0;;;;;1007;;;;;;
11551377;92577;;0;Fulano(a) 393;;;12.345.678/0001-358;;;(00) 1234-5842;;;;;;;;12.123.123-391;;;;Rua dos Candidatos, Escola Advbox, n 393;;;;123456-65;Rib. Do Pinhal;PR;;;;(00) 9999-1501;;(00) 3333-1495;;;;Obs 393;JU;2;1;29/07/2015 15:33;;0;;;;;;;;;;;;;;(00) 1234-5837;;;;0;0;;1;;FULANO(A) 393;;12.345.678/0001-358;;0;;;;;;;;;;;
105163071;92577;;0;Fulano(a) 394;;;12.345.678/0001-359;;;(00) 1234-5843;;;;;CA;;;12.123.123-392;03/05/1994 00:00;Técnica de Enfermagem;Brasileira;Rua dos Candidatos, Escola Advbox, n 394;;;;123456-66;Ribeirao do Pinhal;PR;;;;(00) 9999-1502;;(00) 3333-1496;;;;Obs 394;FI;1;1;20/05/2021 13:03;;57759;;;;;;;;;;;;;;(00) 1234-5838;;;;0;0;;1;;FULANO(A) 394;;12.345.678/0001-359;;100040203;;;100001681;;1267;;;;;;
100919215;92577;;0;Fulano(a) 395;;;12.345.678/0001-360;;;(00) 1234-5844;;;;;CA;;;12.123.123-393;31/07/1973 00:00;Técnica de Enfermagem;Brasileira;Rua dos Candidatos, Escola Advbox, n 395;;;;123456-67;Ribei. Pinhal;PR;;;;(00) 9999-1503;;(00) 3333-1497;;;;Obs 395;FI;1;1;19/07/2018 15:23;;57759;;;;;;;;;;;;;;(00) 1234-5839;;;;0;0;;1;;FULANO(A) 395;;12.345.678/0001-360;;0;;;;;852;;;;;;
103687767;92577;;0;Fulano(a) 396;;;12.345.678/0001-361;;;(00) 1234-5845;;;;;CA;;;12.123.123-394;31/01/1955 00:00;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 396;;;;123456-68;Floripa;SC;;;;(00) 9999-1504;;(00) 3333-1498;;;;Obs 396;FI;1;1;30/04/2020 10:04;;57759;;;;;;;;;;;;;;(00) 1234-5840;;;;0;0;;1;;FULANO(A) 396;;12.345.678/0001-361;;0;;;6279;;1118;;;;;;
104245626;92577;;0;Fulano(a) 397;;;12.345.678/0001-362;;;(00) 1234-5846;;;;;SO;;;12.123.123-395;06/03/1966 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 397;;;;123456-69;Florianopolis;SC;;;;(00) 9999-1505;;(00) 3333-1499;;;;Obs 397;FI;1;0;22/09/2020 10:47;;57759;;;;;;;;;;;;;;(00) 1234-5841;;;;0;0;;1;;FULANO(A) 397;;12.345.678/0001-362;;0;;;;;1162;;;;;;
7951166;92577;;0;Fulano(a) 398;;;12.345.678/0001-363;;;(00) 1234-5847;;;;;;;;12.123.123-396;;;;Rua dos Candidatos, Escola Advbox, n 398;;;;123456-70;Florianopolis;SC;;;;(00) 9999-1506;;(00) 3333-1500;;;;Obs 398;JU;2;1;13/02/2014 11:03;;0;;;;;;;;;;;;;;(00) 1234-5842;;;;0;0;;1;;FULANO(A) 398;;12.345.678/0001-363;;0;;;;;;;;;;;
7012208;92577;;0;Fulano(a) 399;;;12.345.678/0001-364;;;(00) 1234-5848;;;;;CA;;;12.123.123-397;03/04/1981 00:00;Estudante;Brasileira;Rua dos Candidatos, Escola Advbox, n 399;;;;123456-71;Florianopolis;SC;;;;(00) 9999-1507;;(00) 3333-1501;;;;Obs 399;FI;1;0;25/09/2013 18:01;;57759;;;;;;;;;;;;;;(00) 1234-5843;;;;0;0;;1;;FULANO(A) 399;;12.345.678/0001-364;;0;;;6331;;248;;;;;;
103728622;92577;;0;Fulano(a) 400;;;12.345.678/0001-365;;;(00) 1234-5849;;;;;CA;;;12.123.123-398;24/01/1965 00:00;Autônomo;Brasileira;Rua dos Candidatos, Escola Advbox, n 400;;;;123456-72;Floripa;Sc;;;;(00) 9999-1508;;(00) 3333-1502;;;;Obs 400;FI;1;1;13/05/2020 09:48;;57759;;;;;;;;;;;;;;(00) 1234-5844;;;;0;0;;1;;FULANO(A) 400;;12.345.678/0001-365;;100040195;;;6279;;1122;;;;;;5
103758140;92577;;0;Fulano(a) 401;;;12.345.678/0001-366;;;(00) 1234-5850;;;;;CA;;;12.123.123-399;13/04/1970 00:00;Mecânico de Manutenção;Brasileira;Rua dos Candidatos, Escola Advbox, n 401;;;;123456-73;Floripa;SC;;;;(00) 9999-1509;;(00) 3333-1503;;;;Obs 401;FI;1;1;21/05/2020 15:46;;57759;;;;;;;;;;;;;;(00) 1234-5845;;;;0;0;;1;;FULANO(A) 401;;12.345.678/0001-366;;100040196;;;6279;;1129;;;;;;5
103782405;92577;;0;Fulano(a) 402;;;12.345.678/0001-367;;;(00) 1234-5851;;;;;SO;;;12.123.123-400;28/12/1998 00:00;Autonôma;Brasileira;Rua dos Candidatos, Escola Advbox, n 402;;;;123456-74;Florianopolis;SC;;;;(00) 9999-1510;;(00) 3333-1504;;;;Obs 402;FI;1;0;28/05/2020 15:55;;57759;;;;;;;;;;;;;;(00) 1234-5846;;;;0;0;;1;;FULANO(A) 402;;12.345.678/0001-367;;100040197;;;100013627;;1131;;;;;;4
104071523;92577;;0;Fulano(a) 403;;;12.345.678/0001-368;;;(00) 1234-5852;;;;;CA;;;12.123.123-401;08/11/1971 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 403;;;;123456-75;Florianopolis;SC;;;;(00) 9999-1511;;(00) 3333-1505;;;;Obs 403;FI;1;0;07/08/2020 13:50;;57759;;;;;;;;;;;;;;(00) 1234-5847;;;;0;0;;1;;FULANO(A) 403;;12.345.678/0001-368;;0;;;;;1145;;;;;;
8721447;92577;;0;Fulano(a) 404;;;12.345.678/0001-369;;;(00) 1234-5853;;;;;;;;12.123.123-402;;;;Rua dos Candidatos, Escola Advbox, n 404;;;;123456-76;Florianopolis;SC;;;;(00) 9999-1512;;(00) 3333-1506;;;;Obs 404;FI;3;1;05/06/2014 17:18;;0;;;;;;;;;;;;;;(00) 1234-5848;;;;0;0;;1;;FULANO(A) 404;;12.345.678/0001-369;;0;;;;4;;;;;;;
9273173;92577;;0;Fulano(a) 405;;;12.345.678/0001-370;;;(00) 1234-5854;;;;;;;;12.123.123-403;;;;Rua dos Candidatos, Escola Advbox, n 405;;;;123456-77;Floripa;Sc;;;;(00) 9999-1513;;(00) 3333-1507;;;;Obs 405;FI;3;1;22/08/2014 17:53;;0;;;;;;;;;;;;;;(00) 1234-5849;;;;0;0;;1;;FULANO(A) 405;;12.345.678/0001-370;;0;;;;4;;;;;;;
8586868;92577;;0;Fulano(a) 406;;;12.345.678/0001-371;;;(00) 1234-5855;;;;;CA;;;12.123.123-404;08/06/1963 00:00;Empresário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 406;;;;123456-78;Floripa;Sc;;;;(00) 9999-1514;;(00) 3333-1508;;;;Obs 406;FI;1;1;15/05/2014 12:54;;57759;;;;;;;;;;;;;;(00) 1234-5850;;;;0;0;;1;;FULANO(A) 406;;12.345.678/0001-371;;0;;;6279;;321;;;;;;
103852136;92577;;0;Fulano(a) 407;;;12.345.678/0001-372;;;(00) 1234-5856;;;;;;;;12.123.123-405;;;;Rua dos Candidatos, Escola Advbox, n 407;;;;123456-79;Floripa;SC;;;;(00) 9999-1515;;(00) 3333-1509;;;;Obs 407;JU;2;1;17/06/2020 15:32;;0;;;;;;;;;;;;;;(00) 1234-5851;;;;0;0;;1;;FULANO(A) 407;;12.345.678/0001-372;;0;;;;;;;;;;;
12781535;92577;;0;Fulano(a) 408;;;12.345.678/0001-373;;;(00) 1234-5857;;;;;SO;;;12.123.123-406;;Auxiliar de Limpeza;Brasileira;Rua dos Candidatos, Escola Advbox, n 408;;;;123456-80;Rib. Do Pinhal;PR;;;;(00) 9999-1516;;(00) 3333-1510;;;;Obs 408;FI;2;1;17/02/2016 14:12;;0;;;;;;;;;;;;;;(00) 1234-5852;;;;0;0;;1;;FULANO(A) 408;;12.345.678/0001-373;;0;;;;;;;;;;;
10147185;92577;;0;Fulano(a) 409;;;12.345.678/0001-374;;;(00) 1234-5858;;;;;CA;;;12.123.123-407;02/02/1968 00:00;Industriario;Brasileiro;Rua dos Candidatos, Escola Advbox, n 409;;;;123456-81;Ribeirao do Pinhal;PR;;;;(00) 9999-1517;;(00) 3333-1511;;;;Obs 409;FI;1;1;21/01/2015 16:00;;57759;;;;;;;;;;;;;;(00) 1234-5853;;;;0;0;;1;;FULANO(A) 409;;12.345.678/0001-374;;0;;;6279;;406;;;;;;
4767380;92577;;0;Fulano(a) 410;;;12.345.678/0001-375;;;(00) 1234-5859;;;;;DV;;;12.123.123-408;20/01/1972 00:00;Cabelereira;Brasileira;Rua dos Candidatos, Escola Advbox, n 410;;;;123456-82;Ribei. Pinhal;PR;;;;(00) 9999-1518;;(00) 3333-1512;;;;Obs 410;FI;1;0;19/10/2012 19:36;;57759;;;;;;;;;;;;;;(00) 1234-5854;;;;0;0;;1;;FULANO(A) 410;;12.345.678/0001-375;;0;;;6279;;111;;;;;;
8061823;92577;;0;Fulano(a) 411;;;12.345.678/0001-376;;;(00) 1234-5860;;;;;SO;;;12.123.123-409;10/02/1987 00:00;Advogado;Brasileiro;Rua dos Candidatos, Escola Advbox, n 411;;;;123456-83;Floripa;SC;;;;(00) 9999-1519;;(00) 3333-1513;;;;Obs 411;FI;1;0;27/02/2014 18:43;;57759;;;;;;;;;;;;;;(00) 1234-5855;;;;0;0;;1;;FULANO(A) 411;;12.345.678/0001-376;;0;;;6280;;293;;;;;;
16172520;92577;;0;Fulano(a) 412;;;12.345.678/0001-377;;;(00) 1234-5861;;;;;;;;12.123.123-410;;;Brasileiro;Rua dos Candidatos, Escola Advbox, n 412;;;;123456-84;Florianopolis;SC;;;;(00) 9999-1520;;(00) 3333-1514;;;;Obs 412;FI;1;0;11/10/2017 11:34;;57759;;;;;;;;;;;;;;(00) 1234-5856;;;;0;0;;1;;FULANO(A) 412;;12.345.678/0001-377;;0;;;;;738;;;;;;
5069697;92577;;0;Fulano(a) 413;;;12.345.678/0001-378;;;(00) 1234-5862;;;;;CA;;;12.123.123-411;01/12/1965 00:00;Metalúrgico;Brasileiro;Rua dos Candidatos, Escola Advbox, n 413;;;;123456-85;Florianopolis;SC;;;;(00) 9999-1521;;(00) 3333-1515;;;;Obs 413;FI;1;1;19/12/2012 19:25;;57759;;;;;;;;;;;;;;(00) 1234-5857;;;;0;0;;1;;FULANO(A) 413;;12.345.678/0001-378;;0;;;6279;4;148;;;;;;
10101455;92577;;0;Fulano(a) 414;;;12.345.678/0001-379;;;(00) 1234-5863;;;;;SO;;;12.123.123-412;20/09/2014 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 414;;;;123456-86;Florianopolis;SC;;;;(00) 9999-1522;;(00) 3333-1516;;;;Obs 414;FI;1;1;14/01/2015 11:55;;57759;;;;;;;;;;;;;;(00) 1234-5858;;;;0;0;;1;;FULANO(A) 414;;12.345.678/0001-379;;0;;;7461;;404;;;;;;
10101426;92577;;0;Fulano(a) 415;;;12.345.678/0001-380;;;(00) 1234-5864;;;;;CA;;;12.123.123-413;03/01/1985 00:00;Desempregada;Brasileiro;Rua dos Candidatos, Escola Advbox, n 415;;;;123456-87;Floripa;Sc;;;;(00) 9999-1523;;(00) 3333-1517;;;;Obs 415;FI;1;0;14/01/2015 11:52;;57759;;;;;;;;;;;;;;(00) 1234-5859;;;;0;0;;1;;FULANO(A) 415;;12.345.678/0001-380;;0;;;7461;;403;;;;;;
